|SALESCLOSEPRICE|LISTPRICE|ORIGINALLISTPRICE|FOUNDATIONSIZE|DAYSONMARKET|FIREPLACES|SQFTABOVEGROUND|TAXES|TAXWITHASSESSMENTS|LIVINGAREA|YEARBUILT|ACRES|BATHSFULL|BATHSHALF|BATHQUARTER|BATHSTHREEQUARTER|BATHSTOTAL|BEDROOMS|SQFTBELOWGROUND|ASSOCIATIONFEE|ASSESSEDVALUATION|LIST_YEAR|LIST_MONTH|LIST_WEEKOFYEAR|LIST_DAYOFMONTH|LIST_DAYOFYEAR|WALKSCORE|BIKESCORE|MORTGAGE30US|MORTGAGE30US-1WK|MORTGAGE30US-2WK|MORTGAGE30US-3WK|MORTGAGE30US-4WK|PERCENT_OLDER_AGE_HOMES|PERCENT_SIMILAR_AGE_HOMES|PERCENT_NEWER_AGE_HOMES|PERCENT_BIGGER_SIZE_HOMES|PERCENT_SIMILAR_SIZE_HOMES|PERCENT_SMALLER_SIZE_HOMES|LISTING_TO_MEDIAN_RATIO|LISTING_PRICE_PER_SQFT|SQFT_TOTAL|ASSESSED_TO_LIST|TAX_TO_LIST|BED_TO_BATHS|PRICE_REDUCTION_PERCENT|FENCE_WIRE|FENCE_ELECTRIC|FENCE_NAN|FENCE_PARTIAL|FENCE_RAIL|FENCE_OTHER|FENCE_CHAINLINK|FENCE_FULL|FENCE_NONE|FENCE_PRIVACY|FENCE_WOOD|FENCE_INVISIBLE|ROOF_ASPHALTSHINGLES|ROOF_SHAKES|ROOF_NAN|ROOF_UNSPECIFIEDSHINGLE|ROOF_SLATE|ROOF_PITCHED|ROOF_FLAT|ROOF_TAR/GRAVEL|ROOF_OTHER|ROOF_METAL|ROOF_TILE|ROOF_RUBBER|ROOF_WOODSHINGLES|ROOF_AGEOVER8YEARS|ROOF_AGE8YEARSORLESS|POOLDESCRIPTION_NAN|POOLDESCRIPTION_HEATED|POOLDESCRIPTION_NONE|POOLDESCRIPTION_SHARED|POOLDESCRIPTION_INDOOR|POOLDESCRIPTION_OUTDOOR|POOLDESCRIPTION_ABOVEGROUND|POOLDESCRIPTION_BELOWGROUND|GARAGEDESCRIPTION_ASSIGNED|GARAGEDESCRIPTION_TANDEM|GARAGEDESCRIPTION_UNCOVERED/OPEN|GARAGEDESCRIPTION_TUCKUNDER|GARAGEDESCRIPTION_DRIVEWAY-ASPHALT|GARAGEDESCRIPTION_HEATEDGARAGE|GARAGEDESCRIPTION_UNDERGROUNDGARAGE|GARAGEDESCRIPTION_DRIVEWAY-SHARED|GARAGEDESCRIPTION_CONTRACTPKGREQUIRED|GARAGEDESCRIPTION_GARAGEDOOROPENER|GARAGEDESCRIPTION_MOREPARKINGOFFSITEFORFEE|GARAGEDESCRIPTION_VALETPARKINGFORFEE|GARAGEDESCRIPTION_OTHER|GARAGEDESCRIPTION_MOREPARKINGONSITEFORFEE|GARAGEDESCRIPTION_DRIVEWAY-OTHERSURFACE|GARAGEDESCRIPTION_DETACHEDGARAGE|GARAGEDESCRIPTION_SECURED|GARAGEDESCRIPTION_CARPORT|GARAGEDESCRIPTION_DRIVEWAY-CONCRETE|GARAGEDESCRIPTION_ON-STREETPARKINGONLY|GARAGEDESCRIPTION_COVERED|GARAGEDESCRIPTION_INSULATEDGARAGE|GARAGEDESCRIPTION_UNASSIGNED|GARAGEDESCRIPTION_NONE|GARAGEDESCRIPTION_DRIVEWAY-GRAVEL|GARAGEDESCRIPTION_NOINTACCESSTODWELLING|GARAGEDESCRIPTION_UNITSVARY|GARAGEDESCRIPTION_ATTACHEDGARAGE|APPLIANCES_NAN|APPLIANCES_COOKTOP|APPLIANCES_WALLOVEN|APPLIANCES_WATERSOFTENER-OWNED|APPLIANCES_DISPOSAL|APPLIANCES_DISHWASHER|APPLIANCES_OTHER|APPLIANCES_INDOORGRILL|APPLIANCES_WASHER|APPLIANCES_RANGE|APPLIANCES_REFRIGERATOR|APPLIANCES_FURNACEHUMIDIFIER|APPLIANCES_TANKLESSWATERHEATER|APPLIANCES_ELECTRONICAIRFILTER|APPLIANCES_MICROWAVE|APPLIANCES_EXHAUSTFAN/HOOD|APPLIANCES_NONE|APPLIANCES_CENTRALVACUUM|APPLIANCES_TRASHCOMPACTOR|APPLIANCES_AIR-TO-AIREXCHANGER|APPLIANCES_DRYER|APPLIANCES_FREEZER|APPLIANCES_WATERSOFTENER-RENTED|EXTERIOR_SHAKES|EXTERIOR_CEMENTBOARD|EXTERIOR_BLOCK|EXTERIOR_VINYL|EXTERIOR_FIBERBOARD|EXTERIOR_OTHER|EXTERIOR_METAL|EXTERIOR_BRICK/STONE|EXTERIOR_STUCCO|EXTERIOR_ENGINEEREDWOOD|EXTERIOR_WOOD|DININGROOMDESCRIPTION_EATINKITCHEN|DININGROOMDESCRIPTION_NAN|DININGROOMDESCRIPTION_OTHER|DININGROOMDESCRIPTION_LIVING/DININGROOM|DININGROOMDESCRIPTION_SEPARATE/FORMALDININGROOM|DININGROOMDESCRIPTION_KITCHEN/DININGROOM|DININGROOMDESCRIPTION_INFORMALDININGROOM|DININGROOMDESCRIPTION_BREAKFASTAREA|BASEMENT_FINISHED(LIVABLE)|BASEMENT_PARTIAL|BASEMENT_SUMPPUMP|BASEMENT_INSULATINGCONCRETEFORMS|BASEMENT_CRAWLSPACE|BASEMENT_PARTIALFINISHED|BASEMENT_CONCRETEBLOCK|BASEMENT_DRAINAGESYSTEM|BASEMENT_POUREDCONCRETE|BASEMENT_UNFINISHED|BASEMENT_DRAINTILED|BASEMENT_WOOD|BASEMENT_FULL|BASEMENT_EGRESSWINDOWS|BASEMENT_DAY/LOOKOUTWINDOWS|BASEMENT_SLAB|BASEMENT_STONE|BASEMENT_NONE|BASEMENT_WALKOUT|BATHDESC_MAINFLOOR1/2BATH|BATHDESC_TWOMASTERBATHS|BATHDESC_MASTERWALK-THRU|BATHDESC_WHIRLPOOL|BATHDESC_NAN|BATHDESC_3/4BASEMENT|BATHDESC_TWOBASEMENTBATHS|BATHDESC_OTHER|BATHDESC_3/4MASTER|BATHDESC_MAINFLOOR3/4BATH|BATHDESC_FULLMASTER|BATHDESC_MAINFLOORFULLBATH|BATHDESC_WALK-INSHOWER|BATHDESC_SEPARATETUB&SHOWER|BATHDESC_FULLBASEMENT|BATHDESC_BASEMENT|BATHDESC_WALKTHRU|BATHDESC_BATHROOMENSUITE|BATHDESC_PRIVATEMASTER|BATHDESC_JACK&JILL3/4|BATHDESC_UPPERLEVEL1/2BATH|BATHDESC_ROUGHIN|BATHDESC_UPPERLEVELFULLBATH|BATHDESC_1/2MASTER|BATHDESC_1/2BASEMENT|BATHDESC_JACKANDJILL|BATHDESC_UPPERLEVEL3/4BATH|ZONING_INDUSTRIAL|ZONING_BUSINESS/COMMERCIAL|ZONING_OTHER|ZONING_RESIDENTIAL-SINGLE|ZONING_RESIDENTIAL-MULTI-FAMILY|COOLINGDESCRIPTION_WINDOW|COOLINGDESCRIPTION_WALL|COOLINGDESCRIPTION_DUCTLESSMINI-SPLIT|COOLINGDESCRIPTION_NONE|COOLINGDESCRIPTION_GEOTHERMAL|COOLINGDESCRIPTION_CENTRAL|CITY:LELM-LAKEELMO|CITY:MAPW-MAPLEWOOD|CITY:OAKD-OAKDALE|CITY:STP-SAINTPAUL|CITY:WB-WOODBURY|LISTTYPE:EXCLUSIVEAGENCY|LISTTYPE:EXCLUSIVERIGHT|LISTTYPE:EXCLUSIVERIGHTWITHEXCLUSIONS|LISTTYPE:OTHER|LISTTYPE:SERVICEAGREEMENT|SCHOOLDISTRICTNUMBER:6-SOUTHST.PAUL|SCHOOLDISTRICTNUMBER:622-NORTHSTPAUL-MAPLEWOOD|SCHOOLDISTRICTNUMBER:623-ROSEVILLE|SCHOOLDISTRICTNUMBER:624-WHITEBEARLAKE|SCHOOLDISTRICTNUMBER:625-ST.PAUL|SCHOOLDISTRICTNUMBER:832-MAHTOMEDI|SCHOOLDISTRICTNUMBER:833-SOUTHWASHINGTONCOUNTY|SCHOOLDISTRICTNUMBER:834-STILLWATER|POTENTIALSHORTSALE:NO|POTENTIALSHORTSALE:NOTDISCLOSED|STYLE:(CC)CONVERTEDMANSION|STYLE:(CC)HIGHRISE(4+LEVELS)|STYLE:(CC)LOWRISE(3-LEVELS)|STYLE:(CC)MANOR/VILLAGE|STYLE:(CC)TWOUNIT|STYLE:(SF)FOURORMORELEVELSPLIT|STYLE:(SF)MODIFIEDTWOSTORY|STYLE:(SF)MORETHANTWOSTORIES|STYLE:(SF)ONE1/2STORIES|STYLE:(SF)ONESTORY|STYLE:(SF)OTHER|STYLE:(SF)SPLITENTRY(BI-LEVEL)|STYLE:(SF)THREELEVELSPLIT|STYLE:(SF)TWOSTORIES|STYLE:(TH)DETACHED|STYLE:(TH)QUAD/4CORNERS|STYLE:(TH)SIDEXSIDE|STYLE:(TW)TWINHOME|ASSUMABLEMORTGAGE:INFORMATIONCOMING|ASSUMABLEMORTGAGE:NOTASSUMABLE|ASSUMABLEMORTGAGE:YESW/QUALIFYING|ASSUMABLEMORTGAGE:YESW/NOQUALIFYING|ASSESSMENTPENDING:NO|ASSESSMENTPENDING:UNKNOWN|ASSESSMENTPENDING:YES|
|405000|409900|418900|1295|45|1|2768|184|184.0|2768|2017|0.0|2|1|0|1.0|4|4|0|125|0.0|2017|5|21|26|146|5.0|null|3.95|4.02|4.05|4.02|4.03|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8573215342688086|148.08526011560693|2768|0.0|4.488899731641864E-4|1.0|0.021484841250895226|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|
|404005|409990|436255|1086|143|1|2480|550|0.0|2480|2017|0.22399999999999998|2|1|0|0.0|3|4|0|145|259.0|2017|6|24|12|163|0.0|null|3.91|3.89|3.94|3.95|4.02|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8575097727125369|165.31854838709677|2480|6.317227249445108E-4|0.00134149613405205|1.3333333333333333|0.06020561368924138|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|410000|410000|429900|1500|71|2|1500|3479|3482.0|2900|1967|0.81|2|0|0|0.0|2|5|1400|0|3.0|2017|6|22|1|152|21.0|null|3.94|3.95|4.02|4.05|4.02|9.8|22.4|67.8|0.0|14.0|50.4|0.8575306880951734|141.3793103448276|2900|7.317073170731707E-6|0.008485365853658536|2.5|0.046289834845312905|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|
|421676|412400|412400|1040|7|0|2600|126|126.0|2600|2017|0.24|2|1|0|0.0|3|4|0|50|0.0|2017|4|16|21|111|21.0|null|3.97|4.08|4.1|4.14|4.23|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8625503799279256|158.6153846153846|2600|0.0|3.055286129970902E-4|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|415000|415000|425000|1087|110|0|2462|184|184.0|2462|2017|0.2|1|1|0|1.0|3|4|0|160|0.0|2017|10|40|6|279|21.0|null|3.85|3.83|3.83|3.78|3.78|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8679883794134072|168.5621445978879|2462|0.0|4.433734939759036...|1.3333333333333333|0.02352941176470591|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|415000|415000|415000|1088|21|1|2519|184|184.0|2519|2016|0.35|2|1|0|0.0|3|4|0|50|0.0|2017|7|31|31|212|0.0|null|3.93|3.92|3.96|4.03|3.96|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8679883794134072|164.74791583961888|2519|0.0|4.433734939759036...|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|416193|416000|416000|1647|0|1|1647|166|254.0|1797|2017|0.25|2|0|0|0.0|2|3|150|143|88.0|2017|4|16|20|110|null|null|3.97|4.08|4.1|4.14|4.23|81.2|18.8|0.0|49.8|11.9|2.7|0.870079917677054|231.49693934335002|1797|2.115384615384615...|3.990384615384615E-4|1.5|0.0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|416113|418000|418000|1040|78|0|2600|126|126.0|2600|2017|0.25|2|1|0|0.0|3|4|0|50|0.0|2017|6|23|8|159|9.0|null|3.89|3.94|3.95|4.02|4.05|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8742629942043475|160.76923076923077|2600|0.0|3.014354066985646E-4|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|412000|418000|420000|1791|49|1|1791|254|254.0|1791|2016|0.19|2|0|0|0.0|2|2|0|143|0.0|2017|3|10|10|69|20.0|null|4.21|4.1|4.16|4.15|4.17|81.2|18.8|0.0|61.699999999999996|2.7|0.0|0.8742629942043475|233.3891680625349|1791|0.0|6.076555023923445E-4|1.0|0.004761904761904745|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
|418194|418194|418194|1890|0|1|1890|202|202.0|1890|2017|0.151|1|0|0|1.0|2|2|0|125|0.0|2017|6|25|21|172|0.0|null|3.9|3.91|3.89|3.94|3.95|81.2|18.8|0.0|61.699999999999996|2.7|0.0|0.874668752627495|221.26666666666668|1890|0.0|4.830294074042191E-4|1.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|419090|419090|419090|1902|0|1|1902|588|588.0|1918|2017|0.24|1|0|0|1.0|2|2|16|145|0.0|2017|3|11|16|75|0.0|null|4.3|4.21|4.1|4.16|4.15|81.2|18.8|0.0|61.699999999999996|2.7|0.0|0.8765427709117224|218.5036496350365|1918|0.0|0.001403039919826...|1.0|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|
|405000|419900|449900|1451|93|2|1860|3948|3948.0|3260|1983|1.12|3|0|0|0.0|3|4|1400|0|0.0|2017|7|29|17|198|0.0|null|3.96|4.03|3.96|3.88|3.9|32.2|49.0|18.8|14.0|35.8|14.600000000000001|0.8782369169052763|128.80368098159508|3260|0.0|0.009402238628244821|1.3333333333333333|0.06668148477439428|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|
|414000|424900|425000|1110|89|0|2088|3178|3178.0|2897|1981|1.92|1|1|0|1.0|3|3|809|0|0.0|2017|5|18|5|125|0.0|null|4.02|4.03|3.97|4.08|4.1|32.2|49.0|18.8|49.8|11.9|2.7|0.8886946082235101|146.66896789782533|2897|0.0|0.007479406919275124|1.0|2.352941176471112...|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|430000|425000|439900|1350|56|2|1550|3022|3022.0|2890|1971|1.002|1|0|0|2.0|3|4|1340|0|0.0|2017|5|21|25|145|5.0|null|3.95|4.02|4.05|4.02|4.03|32.2|49.0|18.8|14.0|35.8|14.600000000000001|0.8889037620498749|147.05882352941177|2890|0.0|0.007110588235294118|1.3333333333333333|0.03387133439418044|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|
|461400|425000|425000|1647|13|1|1647|744|744.0|2908|2017|0.19|3|0|0|0.0|3|4|1261|143|0.0|2017|4|17|29|119|21.0|null|4.03|3.97|4.08|4.1|4.14|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8889037620498749|146.14855570839066|2908|0.0|0.001750588235294...|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
